Record Length,2.50E+03,,0,50,0,*
,,,1.702,93.6,136.25,
,,,1.704,93.6,136.25,
,,,1.706,94,137.5,
,,,1.708,91.6,130,
,,,1.71,86.4,113.75,
,,,1.712,80,93.75,
,,,1.714,73.6,73.75,
,,,1.716,69.6,61.25,
,,,1.718,69.6,61.25,
,,,1.72,69.6,61.25,
,,,1.722,72.8,71.25,
,,,1.724,78,87.5,
,,,1.726,82.4,101.25,
,,,1.728,86.8,115,
,,,1.73,90,125,
,,,1.732,89.6,123.75,
,,,1.734,92,131.25,
,,,1.736,93.6,136.25,
,,,1.738,92.4,132.5,
,,,1.74,88.4,120,
,,,1.742,82.4,101.25,
,,,1.744,76,81.25,
,,,1.746,76.4,82.5,
,,,1.748,70.8,65,
,,,1.75,68.8,58.75,
,,,1.752,71.2,66.25,
,,,1.754,75.2,78.75,
,,,1.756,80.4,95,
,,,1.758,84.8,108.75,
,,,1.76,84.4,107.5,
,,,1.762,88.8,121.25,
,,,1.764,91.2,128.75,
,,,1.766,93.6,136.25,
,,,1.768,93.6,136.25,
,,,1.77,90.8,127.5,
,,,1.772,84.8,108.75,
,,,1.774,85.6,111.25,
,,,1.776,77.6,86.25,
,,,1.778,71.2,66.25,
,,,1.78,68.4,57.5,
,,,1.782,68.8,58.75,
,,,1.784,72.4,70,
,,,1.786,77.6,86.25,
,,,1.788,77.6,86.25,
,,,1.79,82.8,102.5,
,,,1.792,86,112.5,
,,,1.794,89.2,122.5,
,,,1.796,92.4,132.5,
,,,1.798,94.4,138.75,
,,,1.8,93.2,135,
,,,1.802,94.4,138.75,
,,,1.804,90,125,
,,,1.806,84,106.25,
,,,1.808,77.2,85,
,,,1.81,71.2,66.25,
,,,1.812,68,56.25,
,,,1.814,69.6,61.25,
,,,1.816,69.2,60,
,,,1.818,73.6,73.75,
,,,1.82,78.4,88.75,
,,,1.822,82.8,102.5,
,,,1.824,87.6,117.5,
,,,1.826,90.4,126.25,
,,,1.828,92,131.25,
,,,1.83,92.8,133.75,
,,,1.832,94.4,138.75,
,,,1.834,92,131.25,
,,,1.836,88.4,120,
,,,1.838,83.2,103.75,
,,,1.84,76,81.25,
,,,1.842,71.2,66.25,
,,,1.844,71.2,66.25,
,,,1.846,69.2,60,
,,,1.848,71.2,66.25,
,,,1.85,75.6,80,
,,,1.852,80.4,95,
,,,1.854,84.8,108.75,
,,,1.856,88.4,120,
,,,1.858,88.8,121.25,
,,,1.86,91.6,130,
,,,1.862,93.6,136.25,
,,,1.864,94.4,138.75,
,,,1.866,90,125,
,,,1.868,84.8,108.75,
,,,1.87,77.2,85,
,,,1.872,77.2,85,
,,,1.874,70.8,65,
,,,1.876,68.4,57.5,
,,,1.878,69.2,60,
,,,1.88,72.4,70,
,,,1.882,78,87.5,
,,,1.884,82,100,
,,,1.886,82.4,101.25,
,,,1.888,86.4,113.75,
,,,1.89,89.6,123.75,
,,,1.892,92.8,133.75,
,,,1.894,94.4,138.75,
,,,1.896,93.6,136.25,
,,,1.898,90.8,127.5,
,,,1.9,90.8,127.5,
,,,1.902,84.4,107.5,
,,,1.904,77.6,86.25,
,,,1.906,71.2,66.25,
,,,1.908,68,56.25,
,,,1.91,69.2,60,
,,,1.912,73.6,73.75,
,,,1.914,73.6,73.75,
,,,1.916,78.4,88.75,
,,,1.918,82.8,102.5,
,,,1.92,86.8,115,
,,,1.922,90,125,
,,,1.924,92.4,132.5,
,,,1.926,94,137.5,
,,,1.928,93.6,136.25,
,,,1.93,92.4,132.5,
,,,1.932,89.6,123.75,
,,,1.934,83.6,105,
,,,1.936,76.4,82.5,
,,,1.938,71.6,67.5,
,,,1.94,68.8,58.75,
,,,1.942,68.8,58.75,
,,,1.944,71.2,66.25,
,,,1.946,74.8,77.5,
,,,1.948,80,93.75,
,,,1.95,84.4,107.5,
,,,1.952,87.6,117.5,
,,,1.954,91.2,128.75,
,,,1.956,91.6,130,
,,,1.958,93.2,135,
,,,1.96,93.6,136.25,
,,,1.962,91.2,128.75,
,,,1.964,86,112.5,
,,,1.966,78.8,90,
,,,1.968,72.8,71.25,
,,,1.97,72.8,71.25,
,,,1.972,68.8,58.75,
,,,1.974,69.2,60,
,,,1.976,72,68.75,
,,,1.978,77.2,85,
,,,1.98,81.6,98.75,
,,,1.982,86.4,113.75,
,,,1.984,86,112.5,
,,,1.986,89.2,122.5,
,,,1.988,92,131.25,
,,,1.99,94,137.5,
,,,1.992,93.2,135,
,,,1.994,90.4,126.25,
,,,1.996,84,106.25,
,,,1.998,84,106.25,
,,,2,77.2,85,
,,,2.002,71.2,66.25,
,,,2.004,68,56.25,
,,,2.006,69.2,60,
,,,2.008,73.2,72.5,
,,,2.01,78.4,88.75,
,,,2.012,78.4,88.75,
,,,2.014,82.8,102.5,
,,,2.016,87.6,117.5,
,,,2.018,90,125,
,,,2.02,92,131.25,
,,,2.022,93.6,136.25,
,,,2.024,93.2,135,
,,,2.026,92,131.25,
,,,2.028,89.6,123.75,
,,,2.03,83.2,103.75,
,,,2.032,76.4,82.5,
,,,2.034,71.2,66.25,
,,,2.036,69.2,60,
,,,2.038,70.4,63.75,
,,,2.04,70.4,63.75,
,,,2.042,75.2,78.75,
,,,2.044,80.4,95,
,,,2.046,84,106.25,
,,,2.048,88,118.75,
,,,2.05,91.2,128.75,
,,,2.052,94,137.5,
,,,2.054,93.2,135,
,,,2.056,93.2,135,
,,,2.058,91.2,128.75,
,,,2.06,85.2,110,
,,,2.062,78.4,88.75,
,,,2.064,72.4,70,
,,,2.066,68.8,58.75,
,,,2.068,69.2,60,
,,,2.07,69.2,60,
,,,2.072,73.2,72.5,
,,,2.074,78,87.5,
,,,2.076,82,100,
,,,2.078,86.4,113.75,
,,,2.08,90,125,
,,,2.082,89.6,123.75,
,,,2.084,92.4,132.5,
,,,2.086,94,137.5,
,,,2.088,92.8,133.75,
,,,2.09,89.2,122.5,
,,,2.092,83.6,105,
,,,2.094,76,81.25,
,,,2.096,76.4,82.5,
,,,2.098,70.8,65,
,,,2.1,68.8,58.75,
,,,2.102,70,62.5,
,,,2.104,74.4,76.25,
,,,2.106,79.6,92.5,
,,,2.108,84.4,107.5,
,,,2.11,84,106.25,
,,,2.112,88,118.75,
,,,2.114,90.8,127.5,
,,,2.116,92.8,133.75,
,,,2.118,93.6,136.25,
,,,2.12,92,131.25,
,,,2.122,86.8,115,
,,,2.124,87.2,116.25,
,,,2.126,80.8,96.25,
,,,2.128,74.8,77.5,
,,,2.13,70.4,63.75,
,,,2.132,69.2,60,
,,,2.134,73.2,72.5,
,,,2.136,77.2,85,
,,,2.138,77.2,85,
,,,2.14,82.4,101.25,
,,,2.142,86.4,113.75,
,,,2.144,90,125,
,,,2.146,93.2,135,
,,,2.148,93.6,136.25,
,,,2.15,92,131.25,
,,,2.152,92.8,133.75,
,,,2.154,88.4,120,
,,,2.156,81.6,98.75,
,,,2.158,75.2,78.75,
,,,2.16,70,62.5,
,,,2.162,68.8,58.75,
,,,2.164,71.2,66.25,
,,,2.166,70.8,65,
,,,2.168,75.6,80,
,,,2.17,80.8,96.25,
,,,2.172,84.8,108.75,
,,,2.174,88.8,121.25,
,,,2.176,91.6,130,
,,,2.178,93.2,135,
,,,2.18,93.6,136.25,
,,,2.182,94,137.5,
,,,2.184,90.8,127.5,
,,,2.186,86,112.5,
,,,2.188,78,87.5,
,,,2.19,72.4,70,
,,,2.192,68.8,58.75,
,,,2.194,68.4,57.5,
,,,2.196,69.2,60,
,,,2.198,72.8,71.25,
,,,2.2,77.6,86.25,
,,,2.202,82.4,101.25,
,,,2.204,86.8,115,
,,,2.206,89.2,122.5,
,,,2.208,89.6,123.75,
,,,2.21,92,131.25,
,,,2.212,93.2,135,
,,,2.214,93.6,136.25,
,,,2.216,90,125,
,,,2.218,83.6,105,
,,,2.22,77.2,85,
,,,2.222,68.8,58.75,
,,,2.224,69.2,60,
,,,2.226,68.8,58.75,
,,,2.228,70.4,63.75,
,,,2.23,74.8,77.5,
,,,2.232,79.2,91.25,
,,,2.234,83.6,105,
,,,2.236,88,118.75,
,,,2.238,88,118.75,
,,,2.24,91.2,128.75,
,,,2.242,93.2,135,
,,,2.244,94.4,138.75,
,,,2.246,91.6,130,
,,,2.248,87.6,117.5,
,,,2.25,81.6,98.75,
,,,2.252,81.6,98.75,
,,,2.254,74.4,76.25,
,,,2.256,70,62.5,
,,,2.258,70,62.5,
,,,2.26,72,68.75,
,,,2.262,77.2,85,
,,,2.264,81.6,98.75,
,,,2.266,81.6,98.75,
,,,2.268,85.6,111.25,
,,,2.27,89.2,122.5,
,,,2.272,92,131.25,
,,,2.274,93.2,135,
,,,2.276,93.2,135,
,,,2.278,89.6,123.75,
,,,2.28,90,125,
,,,2.282,83.2,103.75,
,,,2.284,76.4,82.5,
,,,2.286,70.4,63.75,
,,,2.288,68,56.25,
,,,2.29,69.2,60,
,,,2.292,74,75,
,,,2.294,74,75,
,,,2.296,78.4,88.75,
,,,2.298,83.6,105,
,,,2.3,86.8,115,
,,,2.302,90,125,
,,,2.304,92.8,133.75,
,,,2.306,94.4,138.75,
,,,2.308,94,137.5,
,,,2.31,93.6,136.25,
,,,2.312,89.2,122.5,
,,,2.314,84,106.25,
,,,2.316,76,81.25,
,,,2.318,70.8,65,
,,,2.32,68.4,57.5,
,,,2.322,68,56.25,
,,,2.324,70,62.5,
,,,2.326,74.4,76.25,
,,,2.328,79.6,92.5,
,,,2.33,84,106.25,
,,,2.332,88.4,120,
,,,2.334,91.2,128.75,
,,,2.336,90.8,127.5,
,,,2.338,93.2,135,
,,,2.34,94,137.5,
,,,2.342,91.2,128.75,
,,,2.344,87.2,116.25,
,,,2.346,81.6,98.75,
,,,2.348,74.4,76.25,
,,,2.35,74.8,77.5,
,,,2.352,70.4,63.75,
,,,2.354,70,62.5,
,,,2.356,73.2,72.5,
,,,2.358,77.6,86.25,
,,,2.36,82.8,102.5,
,,,2.362,86,112.5,
,,,2.364,86,112.5,
,,,2.366,90,125,
,,,2.368,92.8,133.75,
,,,2.37,93.6,136.25,
,,,2.372,92.4,132.5,
,,,2.374,88,118.75,
,,,2.376,81.6,98.75,
,,,2.378,81.2,97.5,
,,,2.38,74,75,
,,,2.382,70,62.5,
,,,2.384,68,56.25,
,,,2.386,70.4,63.75,
,,,2.388,76,81.25,
,,,2.39,80.4,95,
,,,2.392,80,93.75,
,,,2.394,84.8,108.75,
,,,2.396,88.4,120,
,,,2.398,90.8,127.5,
,,,2.4,93.6,136.25,
,,,2.402,93.6,136.25,
,,,2.404,90.8,127.5,
,,,2.406,91.2,128.75,
,,,2.408,86.4,113.75,
,,,2.41,80,93.75,
,,,2.412,74,75,
,,,2.414,69.6,61.25,
,,,2.416,70,62.5,
,,,2.418,73.2,72.5,
,,,2.42,73.2,72.5,
,,,2.422,78,87.5,
,,,2.424,82.8,102.5,
,,,2.426,86.8,115,
,,,2.428,90,125,
,,,2.43,92.4,132.5,
,,,2.432,93.2,135,
,,,2.434,93.6,136.25,
,,,2.436,92.4,132.5,
,,,2.438,87.6,117.5,
,,,2.44,82,100,
,,,2.442,75.6,80,
,,,2.444,70.4,63.75,
,,,2.446,69.6,61.25,
,,,2.448,69.6,61.25,
,,,2.45,72.4,70,
,,,2.452,76.4,82.5,
,,,2.454,81.2,97.5,
,,,2.456,86,112.5,
,,,2.458,89.2,122.5,
,,,2.46,92,131.25,
,,,2.462,92.4,132.5,
,,,2.464,94.4,138.75,
,,,2.466,92.4,132.5,
,,,2.468,89.2,122.5,
,,,2.47,82.8,102.5,
,,,2.472,76.4,82.5,
,,,2.474,70.4,63.75,
,,,2.476,70.4,63.75,
,,,2.478,68,56.25,
,,,2.48,69.6,61.25,
,,,2.482,74,75,
,,,2.484,79.2,91.25,
,,,2.486,83.2,103.75,
,,,2.488,86.8,115,
,,,2.49,87.6,117.5,
,,,2.492,90,125,
,,,2.494,92.8,133.75,
,,,2.496,94,137.5,
,,,2.498,92.8,133.75,
,,,2.5,88.4,120,
,,,2.502,82.8,102.5,
,,,2.504,82.8,102.5,
,,,2.506,76.4,82.5,
,,,2.508,70.8,65,
,,,2.51,68.8,58.75,
,,,2.512,71.2,66.25,
,,,2.514,75.6,80,
,,,2.516,80,93.75,
,,,2.518,80.4,95,
,,,2.52,84.8,108.75,
,,,2.522,88.4,120,
,,,2.524,90.8,127.5,
,,,2.526,93.6,136.25,
,,,2.528,93.2,135,
,,,2.53,90.8,127.5,
,,,2.532,90.8,127.5,
,,,2.534,85.6,111.25,
,,,2.536,78.8,90,
,,,2.538,73.2,72.5,
,,,2.54,69.6,61.25,
,,,2.542,70.4,63.75,
,,,2.544,73.2,72.5,
,,,2.546,73.2,72.5,
,,,2.548,78.4,88.75,
,,,2.55,82.8,102.5,
,,,2.552,87.2,116.25,
,,,2.554,90.8,127.5,
,,,2.556,92.8,133.75,
,,,2.558,93.6,136.25,
,,,2.56,93.6,136.25,
,,,2.562,91.2,128.75,
,,,2.564,87.2,116.25,
,,,2.566,81.2,97.5,
,,,2.568,74,75,
,,,2.57,69.6,61.25,
,,,2.572,68.8,58.75,
,,,2.574,69.2,60,
,,,2.576,72,68.75,
,,,2.578,76.8,83.75,
,,,2.58,81.2,97.5,
,,,2.582,85.2,110,
,,,2.584,88.8,121.25,
,,,2.586,92,131.25,
,,,2.588,91.6,130,
,,,2.59,93.6,136.25,
,,,2.592,93.6,136.25,
,,,2.594,90.4,126.25,
,,,2.596,84,106.25,
,,,2.598,77.6,86.25,
,,,2.6,71.2,66.25,
,,,2.602,72,68.75,
,,,2.604,68,56.25,
,,,2.606,69.2,60,
,,,2.608,73.6,73.75,
,,,2.61,78,87.5,
,,,2.612,82.8,102.5,
,,,2.614,86.8,115,
,,,2.616,86.8,115,
,,,2.618,90,125,
,,,2.62,93.2,135,
,,,2.622,94.4,138.75,
,,,2.624,92.4,132.5,
,,,2.626,88.8,121.25,
,,,2.628,82.8,102.5,
,,,2.63,82,100,
,,,2.632,76,81.25,
,,,2.634,70.8,65,
,,,2.636,69.2,60,
,,,2.638,70.8,65,
,,,2.64,75.6,80,
,,,2.642,80.4,95,
,,,2.644,80.4,95,
,,,2.646,84.4,107.5,
,,,2.648,88.8,121.25,
,,,2.65,91.6,130,
,,,2.652,94,137.5,
,,,2.654,94,137.5,
,,,2.656,90.8,127.5,
,,,2.658,90,125,
,,,2.66,85.2,110,
,,,2.662,77.6,86.25,
,,,2.664,71.2,66.25,
,,,2.666,68,56.25,
,,,2.668,68.8,58.75,
,,,2.67,72.8,71.25,
,,,2.672,77.6,86.25,
,,,2.674,77.2,85,
,,,2.676,82.4,101.25,
,,,2.678,86.4,113.75,
,,,2.68,89.2,122.5,
,,,2.682,92,131.25,
,,,2.684,94.4,138.75,
,,,2.686,93.6,136.25,
,,,2.688,94.4,138.75,
,,,2.69,90.8,127.5,
,,,2.692,84.8,108.75,
,,,2.694,78,87.5,
,,,2.696,71.6,67.5,
,,,2.698,68.8,58.75,
,,,2.7,69.6,61.25,
,,,2.702,69.2,60,
,,,2.704,73.2,72.5,
,,,2.706,78.4,88.75,
,,,2.708,82.4,101.25,
,,,2.71,87.2,116.25,
,,,2.712,90,125,
,,,2.714,92,131.25,
,,,2.716,92.4,132.5,
,,,2.718,94,137.5,
,,,2.72,92.4,132.5,
,,,2.722,89.2,122.5,
,,,2.724,82.8,102.5,
,,,2.726,76.8,83.75,
,,,2.728,71.2,66.25,
,,,2.73,71.2,66.25,
,,,2.732,69.2,60,
,,,2.734,71.6,67.5,
,,,2.736,74.8,77.5,
,,,2.738,80.4,95,
,,,2.74,85.2,110,
,,,2.742,88,118.75,
,,,2.744,88.4,120,
,,,2.746,91.6,130,
,,,2.748,93.2,135,
,,,2.75,94.4,138.75,
,,,2.752,90.8,127.5,
,,,2.754,84.4,107.5,
,,,2.756,78,87.5,
,,,2.758,77.6,86.25,
,,,2.76,72,68.75,
,,,2.762,68.8,58.75,
,,,2.764,68.8,58.75,
,,,2.766,72.4,70,
,,,2.768,78,87.5,
,,,2.77,82,100,
,,,2.772,82.4,101.25,
,,,2.774,86,112.5,
,,,2.776,89.2,122.5,
,,,2.778,92.4,132.5,
,,,2.78,94.4,138.75,
,,,2.782,93.6,136.25,
,,,2.784,90.4,126.25,
,,,2.786,90.4,126.25,
,,,2.788,84.8,108.75,
,,,2.79,77.6,86.25,
,,,2.792,70.8,65,
,,,2.794,68.4,57.5,
,,,2.796,69.2,60,
,,,2.798,73.2,72.5,
,,,2.8,73.6,73.75,
,,,2.802,78,87.5,
,,,2.804,82.4,101.25,
,,,2.806,86.8,115,
,,,2.808,90.4,126.25,
,,,2.81,92,131.25,
,,,2.812,94.4,138.75,
,,,2.814,94.4,138.75,
,,,2.816,93.2,135,
,,,2.818,90,125,
,,,2.82,79.2,91.25,
,,,2.822,77.6,86.25,
,,,2.824,72.4,70,
,,,2.826,70.8,65,
,,,2.828,73.2,72.5,
,,,2.83,73.6,73.75,
,,,2.832,77.2,85,
,,,2.834,82,100,
,,,2.836,86.4,113.75,
,,,2.838,89.2,122.5,
,,,2.84,92.4,132.5,
,,,2.842,92.8,133.75,
,,,2.844,93.2,135,
,,,2.846,91.2,128.75,
,,,2.848,86.4,113.75,
,,,2.85,80.4,95,
,,,2.852,74,75,
,,,2.854,69.6,61.25,
,,,2.856,69.6,61.25,
,,,2.858,69.2,60,
,,,2.86,72.4,70,
,,,2.862,77.2,85,
,,,2.864,82,100,
,,,2.866,85.2,110,
,,,2.868,89.6,123.75,
,,,2.87,92,131.25,
,,,2.872,92,131.25,
,,,2.874,94,137.5,
,,,2.876,92.8,133.75,
,,,2.878,89.6,123.75,
,,,2.88,82.8,102.5,
,,,2.882,75.6,80,
,,,2.884,70.4,63.75,
,,,2.886,70.4,63.75,
,,,2.888,68,56.25,
,,,2.89,70.4,63.75,
,,,2.892,74.4,76.25,
,,,2.894,79.2,91.25,
,,,2.896,84,106.25,
,,,2.898,87.2,116.25,
,,,2.9,87.6,117.5,
,,,2.902,91.2,128.75,
,,,2.904,92.8,133.75,
,,,2.906,94,137.5,
,,,2.908,91.6,130,
,,,2.91,86.8,115,
,,,2.912,81.2,97.5,
,,,2.914,80.8,96.25,
,,,2.916,75.2,78.75,
,,,2.918,70.8,65,
,,,2.92,70,62.5,
,,,2.922,72.8,71.25,
,,,2.924,77.6,86.25,
,,,2.926,82.8,102.5,
,,,2.928,82.4,101.25,
,,,2.93,86.8,115,
,,,2.932,90,125,
,,,2.934,93.2,135,
,,,2.936,93.2,135,
,,,2.938,91.2,128.75,
,,,2.94,86.8,115,
,,,2.942,86.8,115,
,,,2.944,80,93.75,
,,,2.946,74.4,76.25,
,,,2.948,69.6,61.25,
,,,2.95,68.8,58.75,
,,,2.952,72.4,70,
,,,2.954,76.8,83.75,
,,,2.956,76.4,82.5,
,,,2.958,81.6,98.75,
,,,2.96,85.6,111.25,
,,,2.962,89.2,122.5,
,,,2.964,92.4,132.5,
,,,2.966,94,137.5,
,,,2.968,94.4,138.75,
,,,2.97,94,137.5,
,,,2.972,90,125,
,,,2.974,84,106.25,
,,,2.976,77.2,85,
,,,2.978,70.4,63.75,
,,,2.98,68.4,57.5,
,,,2.982,69.2,60,
,,,2.984,68.8,58.75,
,,,2.986,73.2,72.5,
,,,2.988,78.4,88.75,
,,,2.99,82.8,102.5,
,,,2.992,87.2,116.25,
,,,2.994,89.6,123.75,
,,,2.996,93.2,135,
,,,2.998,93.2,135,
,,,3,93.6,136.25,
,,,3.002,93.2,135,
,,,3.004,89.2,122.5,
,,,3.006,82.8,102.5,
,,,3.008,76.8,83.75,
,,,3.01,71.2,66.25,
,,,3.012,71.2,66.25,
,,,3.014,70,62.5,
,,,3.016,71.2,66.25,
,,,3.018,74.8,77.5,
,,,3.02,80.4,95,
,,,3.022,84.4,107.5,
,,,3.024,88.8,121.25,
,,,3.026,88,118.75,
,,,3.028,91.2,128.75,
,,,3.03,94.4,138.75,
,,,3.032,93.6,136.25,
,,,3.034,90.4,126.25,
,,,3.036,85.2,110,
,,,3.038,78,87.5,
,,,3.04,77.6,86.25,
,,,3.042,72,68.75,
,,,3.044,68,56.25,
,,,3.046,69.2,60,
,,,3.048,72.8,71.25,
,,,3.05,77.6,86.25,
,,,3.052,82.4,101.25,
,,,3.054,82.8,102.5,
,,,3.056,86.4,113.75,
,,,3.058,90,125,
,,,3.06,92.4,132.5,
,,,3.062,93.6,136.25,
,,,3.064,93.6,136.25,
,,,3.066,90,125,
,,,3.068,90,125,
,,,3.07,84,106.25,
,,,3.072,76.8,83.75,
,,,3.074,70.4,63.75,
,,,3.076,68.4,57.5,
,,,3.078,69.6,61.25,
,,,3.08,73.6,73.75,
,,,3.082,74,75,
,,,3.084,78.4,88.75,
,,,3.086,83.6,105,
,,,3.088,87.2,116.25,
,,,3.09,90,125,
,,,3.092,93.2,135,
,,,3.094,94,137.5,
,,,3.096,93.6,136.25,
,,,3.098,92.4,132.5,
,,,3.1,89.2,122.5,
,,,3.102,82.4,101.25,
,,,3.104,76.4,82.5,
,,,3.106,71.2,66.25,
,,,3.108,68.8,58.75,
,,,3.11,69.6,61.25,
,,,3.112,71.2,66.25,
,,,3.114,76,81.25,
,,,3.116,80.8,96.25,
,,,3.118,84,106.25,
,,,3.12,89.2,122.5,
,,,3.122,91.6,130,
,,,3.124,91.2,128.75,
,,,3.126,93.2,135,
,,,3.128,94,137.5,
,,,3.13,90.4,126.25,
,,,3.132,84.8,108.75,
,,,3.134,78.4,88.75,
,,,3.136,71.2,66.25,
,,,3.138,72,68.75,
,,,3.14,69.2,60,
,,,3.142,69.2,60,
,,,3.144,73.2,72.5,
,,,3.146,77.6,86.25,
,,,3.148,83.2,103.75,
,,,3.15,86.8,115,
,,,3.152,86.4,113.75,
,,,3.154,90,125,
,,,3.156,92.4,132.5,
,,,3.158,93.2,135,
,,,3.16,93.2,135,
,,,3.162,89.6,123.75,
,,,3.164,82.8,102.5,
,,,3.166,82.8,102.5,
,,,3.168,76.4,82.5,
,,,3.17,70.4,63.75,
,,,3.172,68.4,57.5,
,,,3.174,70.4,63.75,
,,,3.176,74.4,76.25,
,,,3.178,79.2,91.25,
,,,3.18,79.2,91.25,
,,,3.182,84,106.25,
,,,3.184,87.6,117.5,
,,,3.186,90.4,126.25,
,,,3.188,93.2,135,
,,,3.19,94,137.5,
,,,3.192,92,131.25,
,,,3.194,92,131.25,
,,,3.196,88,118.75,
,,,3.198,80.8,96.25,
,,,3.2,75.2,78.75,
,,,3.202,70.4,63.75,
,,,3.204,69.6,61.25,
,,,3.206,72,68.75,
,,,3.208,72,68.75,
,,,3.21,77.2,85,
,,,3.212,82,100,
,,,3.214,86,112.5,
,,,3.216,89.6,123.75,
,,,3.218,92.4,132.5,
,,,3.22,93.2,135,
,,,3.222,93.6,136.25,
,,,3.224,92.4,132.5,
,,,3.226,88.8,121.25,
,,,3.228,81.6,98.75,
,,,3.23,75.6,80,
,,,3.232,70.8,65,
,,,3.234,68.8,58.75,
,,,3.236,68.8,58.75,
,,,3.238,71.6,67.5,
,,,3.24,75.6,80,
,,,3.242,80.4,95,
,,,3.244,84.8,108.75,
,,,3.246,88,118.75,
,,,3.248,91.2,128.75,
,,,3.25,91.6,130,
,,,3.252,93.6,136.25,
,,,3.254,93.6,136.25,
,,,3.256,91.2,128.75,
,,,3.258,85.2,110,
,,,3.26,78.4,88.75,
,,,3.262,72.4,70,
,,,3.264,72.8,71.25,
,,,3.266,68.8,58.75,
,,,3.268,69.2,60,
,,,3.27,72.8,71.25,
,,,3.272,78,87.5,
