Record Length,2.50E+03,,0,50,0,*
,,,3.274,82,100,
,,,3.276,86,112.5,
,,,3.278,86,112.5,
,,,3.28,90,125,
,,,3.282,92,131.25,
,,,3.284,94,137.5,
,,,3.286,93.6,136.25,
,,,3.288,89.6,123.75,
,,,3.29,84,106.25,
,,,3.292,83.6,105,
,,,3.294,76.4,82.5,
,,,3.296,71.2,66.25,
,,,3.298,68.4,57.5,
,,,3.3,70.4,63.75,
,,,3.302,74,75,
,,,3.304,78.4,88.75,
,,,3.306,79.2,91.25,
,,,3.308,84,106.25,
,,,3.31,87.6,117.5,
,,,3.312,90.8,127.5,
,,,3.314,93.2,135,
,,,3.316,93.2,135,
,,,3.318,92,131.25,
,,,3.32,92,131.25,
,,,3.322,87.2,116.25,
,,,3.324,80.8,96.25,
,,,3.326,74.4,76.25,
,,,3.328,70.4,63.75,
,,,3.33,69.2,60,
,,,3.332,72,68.75,
,,,3.334,72.4,70,
,,,3.336,77.2,85,
,,,3.338,81.6,98.75,
,,,3.34,86,112.5,
,,,3.342,89.2,122.5,
,,,3.344,92,131.25,
,,,3.346,94.4,138.75,
,,,3.348,94.4,138.75,
,,,3.35,92.8,133.75,
,,,3.352,89.6,123.75,
,,,3.354,82.8,102.5,
,,,3.356,75.6,80,
,,,3.358,70.4,63.75,
,,,3.36,67.6,55,
,,,3.362,68,56.25,
,,,3.364,69.6,61.25,
,,,3.366,74.4,76.25,
,,,3.368,79.2,91.25,
,,,3.37,83.2,103.75,
,,,3.372,87.2,116.25,
,,,3.374,90.4,126.25,
,,,3.376,90.4,126.25,
,,,3.378,92.4,132.5,
,,,3.38,94,137.5,
,,,3.382,92.8,133.75,
,,,3.384,88.4,120,
,,,3.386,82.8,102.5,
,,,3.388,76.4,82.5,
,,,3.39,76,81.25,
,,,3.392,70.8,65,
,,,3.394,68.4,57.5,
,,,3.396,71.6,67.5,
,,,3.398,76,81.25,
,,,3.4,80.4,95,
,,,3.402,84.8,108.75,
,,,3.404,84.8,108.75,
,,,3.406,88.4,120,
,,,3.408,91.2,128.75,
,,,3.41,93.6,136.25,
,,,3.412,93.6,136.25,
,,,3.414,90.4,126.25,
,,,3.416,80.8,96.25,
,,,3.418,78.4,88.75,
,,,3.42,78.8,90,
,,,3.422,73.6,73.75,
,,,3.424,71.6,67.5,
,,,3.426,72.8,71.25,
,,,3.428,76.4,82.5,
,,,3.43,81.2,97.5,
,,,3.432,85.2,110,
,,,3.434,84.8,108.75,
,,,3.436,88.4,120,
,,,3.438,91.6,130,
,,,3.44,92.4,132.5,
,,,3.442,91.2,128.75,
,,,3.444,87.6,117.5,
,,,3.446,80.4,95,
,,,3.448,80.8,96.25,
,,,3.45,74.4,76.25,
,,,3.452,69.6,61.25,
,,,3.454,68.8,58.75,
,,,3.456,71.2,66.25,
,,,3.458,76.8,83.75,
,,,3.46,80.8,96.25,
,,,3.462,80.8,96.25,
,,,3.464,85.2,110,
,,,3.466,88.8,121.25,
,,,3.468,90.8,127.5,
,,,3.47,93.6,136.25,
,,,3.472,93.2,135,
,,,3.474,90,125,
,,,3.476,90,125,
,,,3.478,85.2,110,
,,,3.48,77.6,86.25,
,,,3.482,72.4,70,
,,,3.484,69.2,60,
,,,3.486,70,62.5,
,,,3.488,73.6,73.75,
,,,3.49,73.6,73.75,
,,,3.492,78.8,90,
,,,3.494,83.2,103.75,
,,,3.496,86.8,115,
,,,3.498,90.4,126.25,
,,,3.5,93.6,136.25,
,,,3.502,93.2,135,
,,,3.504,93.6,136.25,
,,,3.506,92,131.25,
,,,3.508,87.6,117.5,
,,,3.51,81.6,98.75,
,,,3.512,75.6,80,
,,,3.514,70,62.5,
,,,3.516,69.6,61.25,
,,,3.518,69.2,60,
,,,3.52,71.6,67.5,
,,,3.522,76.4,82.5,
,,,3.524,81.2,97.5,
,,,3.526,86,112.5,
,,,3.528,88.8,121.25,
,,,3.53,91.6,130,
,,,3.532,92,131.25,
,,,3.534,94.4,138.75,
,,,3.536,93.2,135,
,,,3.538,90,125,
,,,3.54,84,106.25,
,,,3.542,76.8,83.75,
,,,3.544,70.4,63.75,
,,,3.546,70.4,63.75,
,,,3.548,66.8,52.5,
,,,3.55,68.8,58.75,
,,,3.552,72.8,71.25,
,,,3.554,77.6,86.25,
,,,3.556,82.4,101.25,
,,,3.558,86,112.5,
,,,3.56,86.4,113.75,
,,,3.562,89.6,123.75,
,,,3.564,92,131.25,
,,,3.566,94.4,138.75,
,,,3.568,94,137.5,
,,,3.57,90.8,127.5,
,,,3.572,84.8,108.75,
,,,3.574,85.6,111.25,
,,,3.576,78,87.5,
,,,3.578,72.4,70,
,,,3.58,69.2,60,
,,,3.582,69.2,60,
,,,3.584,73.6,73.75,
,,,3.586,78,87.5,
,,,3.588,78.4,88.75,
,,,3.59,83.2,103.75,
,,,3.592,86.8,115,
,,,3.594,90.4,126.25,
,,,3.596,92.8,133.75,
,,,3.598,93.6,136.25,
,,,3.6,92.4,132.5,
,,,3.602,92.4,132.5,
,,,3.604,88,118.75,
,,,3.606,82.4,101.25,
,,,3.608,76,81.25,
,,,3.61,70.4,63.75,
,,,3.612,69.2,60,
,,,3.614,72,68.75,
,,,3.616,72,68.75,
,,,3.618,76.4,82.5,
,,,3.62,80.8,96.25,
,,,3.622,85.2,110,
,,,3.624,89.2,122.5,
,,,3.626,92,131.25,
,,,3.628,94.4,138.75,
,,,3.63,94.4,138.75,
,,,3.632,93.2,135,
,,,3.634,90,125,
,,,3.636,84,106.25,
,,,3.638,76,81.25,
,,,3.64,70.4,63.75,
,,,3.642,67.2,53.75,
,,,3.644,67.6,55,
,,,3.646,68.8,58.75,
,,,3.648,72.8,71.25,
,,,3.65,78,87.5,
,,,3.652,82.4,101.25,
,,,3.654,86,112.5,
,,,3.656,90,125,
,,,3.658,89.6,123.75,
,,,3.66,92,131.25,
,,,3.662,94.4,138.75,
,,,3.664,94.4,138.75,
,,,3.666,90.4,126.25,
,,,3.668,85.2,110,
,,,3.67,78,87.5,
,,,3.672,78,87.5,
,,,3.674,72.4,70,
,,,3.676,68,56.25,
,,,3.678,70,62.5,
,,,3.68,73.2,72.5,
,,,3.682,78.4,88.75,
,,,3.684,83.2,103.75,
,,,3.686,83.2,103.75,
,,,3.688,86.8,115,
,,,3.69,90,125,
,,,3.692,92.8,133.75,
,,,3.694,93.6,136.25,
,,,3.696,92.8,133.75,
,,,3.698,88.4,120,
,,,3.7,88,118.75,
,,,3.702,82.8,102.5,
,,,3.704,76.4,82.5,
,,,3.706,70.8,65,
,,,3.708,69.6,61.25,
,,,3.71,71.6,67.5,
,,,3.712,76,81.25,
,,,3.714,75.6,80,
,,,3.716,80.4,95,
,,,3.718,84.8,108.75,
,,,3.72,88.8,121.25,
,,,3.722,91.6,130,
,,,3.724,94,137.5,
,,,3.726,93.6,136.25,
,,,3.728,92.8,133.75,
,,,3.73,90,125,
,,,3.732,84,106.25,
,,,3.734,77.2,85,
,,,3.736,70.8,65,
,,,3.738,68,56.25,
,,,3.74,69.2,60,
,,,3.742,69.2,60,
,,,3.744,30,-62.5,
,,,3.746,30,-62.5,
,,,3.748,30,-62.5,
,,,3.75,30,-62.5,
,,,3.752,30,-62.5,
,,,3.754,30,-62.5,
,,,3.756,30,-62.5,
,,,3.758,30,-62.5,
,,,3.76,30,-62.5,
,,,3.762,30,-62.5,
,,,3.764,30,-62.5,
,,,3.766,30,-62.5,
,,,3.768,30,-62.5,
,,,3.77,30,-62.5,
,,,3.772,30,-62.5,
,,,3.774,30,-62.5,
,,,3.776,30,-62.5,
,,,3.778,30,-62.5,
,,,3.78,30,-62.5,
,,,3.782,30,-62.5,
,,,3.784,30,-62.5,
,,,3.786,30,-62.5,
,,,3.788,30,-62.5,
,,,3.79,30,-62.5,
,,,3.792,30,-62.5,
,,,3.794,30,-62.5,
,,,3.796,30,-62.5,
,,,3.798,30,-62.5,
,,,3.8,30,-62.5,
,,,3.802,30,-62.5,
,,,3.804,30,-62.5,
,,,3.806,30,-62.5,
,,,3.808,30,-62.5,
,,,3.81,30,-62.5,
,,,3.812,30,-62.5,
,,,3.814,30,-62.5,
,,,3.816,30,-62.5,
,,,3.818,30,-62.5,
,,,3.82,30,-62.5,
,,,3.822,30,-62.5,
,,,3.824,30,-62.5,
,,,3.826,30,-62.5,
,,,3.828,30,-62.5,
,,,3.83,30,-62.5,
,,,3.832,30,-62.5,
,,,3.834,30,-62.5,
,,,3.836,30,-62.5,
,,,3.838,30,-62.5,
,,,3.84,30,-62.5,
,,,3.842,30,-62.5,
,,,3.844,30,-62.5,
,,,3.846,30,-62.5,
,,,3.848,30,-62.5,
,,,3.85,30,-62.5,
,,,3.852,30,-62.5,
,,,3.854,30,-62.5,
,,,3.856,30,-62.5,
,,,3.858,30,-62.5,
,,,3.86,30,-62.5,
,,,3.862,30,-62.5,
,,,3.864,30,-62.5,
,,,3.866,30,-62.5,
,,,3.868,30,-62.5,
,,,3.87,30,-62.5,
,,,3.872,30,-62.5,
,,,3.874,30,-62.5,
,,,3.876,30,-62.5,
,,,3.878,30,-62.5,
,,,3.88,30,-62.5,
,,,3.882,30,-62.5,
,,,3.884,30,-62.5,
,,,3.886,30,-62.5,
,,,3.888,30,-62.5,
,,,3.89,30,-62.5,
,,,3.892,30,-62.5,
,,,3.894,30,-62.5,
,,,3.896,30,-62.5,
,,,3.898,30,-62.5,
,,,3.9,30,-62.5,
,,,3.902,30,-62.5,
,,,3.904,30,-62.5,
,,,3.906,30,-62.5,
,,,3.908,30,-62.5,
,,,3.91,30,-62.5,
,,,3.912,30,-62.5,
,,,3.914,30,-62.5,
,,,3.916,30,-62.5,
,,,3.918,30,-62.5,
,,,3.92,30,-62.5,
,,,3.922,30,-62.5,
,,,3.924,30,-62.5,
,,,3.926,30,-62.5,
,,,3.928,30,-62.5,
,,,3.93,30,-62.5,
,,,3.932,30,-62.5,
,,,3.934,30,-62.5,
,,,3.936,30,-62.5,
,,,3.938,30,-62.5,
,,,3.94,30,-62.5,
,,,3.942,30,-62.5,
,,,3.944,30,-62.5,
,,,3.946,30,-62.5,
,,,3.948,30,-62.5,
,,,3.95,30,-62.5,
,,,3.952,30,-62.5,
,,,3.954,30,-62.5,
,,,3.956,30,-62.5,
,,,3.958,30,-62.5,
,,,3.96,30,-62.5,
,,,3.962,30,-62.5,
,,,3.964,30,-62.5,
,,,3.966,30,-62.5,
,,,3.968,30,-62.5,
,,,3.97,30,-62.5,
,,,3.972,30,-62.5,
,,,3.974,30,-62.5,
,,,3.976,30,-62.5,
,,,3.978,30,-62.5,
,,,3.98,30,-62.5,
,,,3.982,30,-62.5,
,,,3.984,30,-62.5,
,,,3.986,30,-62.5,
,,,3.988,30,-62.5,
,,,3.99,30,-62.5,
,,,3.992,30,-62.5,
,,,3.994,30,-62.5,
,,,3.996,30,-62.5,
,,,3.998,30,-62.5,
,,,4,30,-62.5,
,,,4.002,30,-62.5,
,,,4.004,30,-62.5,
,,,4.006,30,-62.5,
,,,4.008,30,-62.5,
,,,4.01,30,-62.5,
,,,4.012,30,-62.5,
,,,4.014,30,-62.5,
,,,4.016,30,-62.5,
,,,4.018,30,-62.5,
,,,4.02,30,-62.5,
,,,4.022,30,-62.5,
,,,4.024,30,-62.5,
,,,4.026,30,-62.5,
,,,4.028,30,-62.5,
,,,4.03,30,-62.5,
,,,4.032,30,-62.5,
,,,4.034,30,-62.5,
,,,4.036,30,-62.5,
,,,4.038,30,-62.5,
,,,4.04,30,-62.5,
,,,4.042,30,-62.5,
,,,4.044,30,-62.5,
,,,4.046,30,-62.5,
,,,4.048,30,-62.5,
,,,4.05,30,-62.5,
,,,4.052,30,-62.5,
,,,4.054,30,-62.5,
,,,4.056,30,-62.5,
,,,4.058,30,-62.5,
,,,4.06,30,-62.5,
,,,4.062,30,-62.5,
,,,4.064,30,-62.5,
,,,4.066,30,-62.5,
,,,4.068,30,-62.5,
,,,4.07,30,-62.5,
,,,4.072,30,-62.5,
,,,4.074,30,-62.5,
,,,4.076,30,-62.5,
,,,4.078,30,-62.5,
,,,4.08,30,-62.5,
,,,4.082,30,-62.5,
,,,4.084,30,-62.5,
,,,4.086,30,-62.5,
,,,4.088,30,-62.5,
,,,4.09,30,-62.5,
,,,4.092,30,-62.5,
,,,4.094,30,-62.5,
,,,4.096,30,-62.5,
,,,4.098,30,-62.5,
,,,4.1,30,-62.5,
,,,4.102,30,-62.5,
,,,4.104,30,-62.5,
,,,4.106,30,-62.5,
,,,4.108,30,-62.5,
,,,4.11,30,-62.5,
,,,4.112,30,-62.5,
,,,4.114,30,-62.5,
,,,4.116,30,-62.5,
,,,4.118,30,-62.5,
,,,4.12,30,-62.5,
,,,4.122,30,-62.5,
,,,4.124,30,-62.5,
,,,4.126,30,-62.5,
,,,4.128,30,-62.5,
,,,4.13,30,-62.5,
,,,4.132,30,-62.5,
,,,4.134,30,-62.5,
,,,4.136,30,-62.5,
,,,4.138,30,-62.5,
,,,4.14,30,-62.5,
,,,4.142,30,-62.5,
,,,4.144,30,-62.5,
,,,4.146,30,-62.5,
,,,4.148,30,-62.5,
,,,4.15,30,-62.5,
,,,4.152,30,-62.5,
,,,4.154,30,-62.5,
,,,4.156,30,-62.5,
,,,4.158,30,-62.5,
,,,4.16,30,-62.5,
,,,4.162,30,-62.5,
,,,4.164,30,-62.5,
,,,4.166,30,-62.5,
,,,4.168,30,-62.5,
,,,4.17,30,-62.5,
,,,4.172,30,-62.5,
,,,4.174,30,-62.5,
,,,4.176,30,-62.5,
,,,4.178,30,-62.5,
,,,4.18,30,-62.5,
,,,4.182,30,-62.5,
,,,4.184,30,-62.5,
,,,4.186,30,-62.5,
,,,4.188,30,-62.5,
,,,4.19,30,-62.5,
,,,4.192,30,-62.5,
,,,4.194,30,-62.5,
,,,4.196,30,-62.5,
,,,4.198,30,-62.5,
,,,4.2,30,-62.5,
,,,4.202,30,-62.5,
,,,4.204,30,-62.5,
,,,4.206,30,-62.5,
,,,4.208,30,-62.5,
,,,4.21,30,-62.5,
,,,4.212,30,-62.5,
,,,4.214,30,-62.5,
,,,4.216,30,-62.5,
,,,4.218,30,-62.5,
,,,4.22,30,-62.5,
,,,4.222,30,-62.5,
,,,4.224,30,-62.5,
,,,4.226,30,-62.5,
,,,4.228,30,-62.5,
,,,4.23,30,-62.5,
,,,4.232,30,-62.5,
,,,4.234,30,-62.5,
,,,4.236,30,-62.5,
,,,4.238,30,-62.5,
,,,4.24,30,-62.5,
,,,4.242,30,-62.5,
,,,4.244,50.4,1.25,
,,,4.246,50,0,
,,,4.248,50,0,
,,,4.25,50,0,
,,,4.252,50,0,
,,,4.254,50.4,1.25,
,,,4.256,50,0,
,,,4.258,49.6,-1.25,
,,,4.26,50,0,
,,,4.262,50,0,
,,,4.264,50.4,1.25,
,,,4.266,49.6,-1.25,
,,,4.268,49.6,-1.25,
,,,4.27,50,0,
,,,4.272,50,0,
,,,4.274,49.6,-1.25,
,,,4.276,50,0,
,,,4.278,49.6,-1.25,
,,,4.28,50,0,
,,,4.282,49.6,-1.25,
,,,4.284,49.6,-1.25,
,,,4.286,50,0,
,,,4.288,49.6,-1.25,
,,,4.29,50,0,
,,,4.292,49.6,-1.25,
,,,4.294,50,0,
,,,4.296,50,0,
,,,4.298,50,0,
,,,4.3,50,0,
,,,4.302,50,0,
,,,4.304,50,0,
,,,4.306,50,0,
,,,4.308,49.6,-1.25,
,,,4.31,50,0,
,,,4.312,49.6,-1.25,
,,,4.314,50.4,1.25,
,,,4.316,50,0,
,,,4.318,49.6,-1.25,
,,,4.32,49.6,-1.25,
,,,4.322,49.6,-1.25,
,,,4.324,50,0,
,,,4.326,50,0,
,,,4.328,50,0,
,,,4.33,50,0,
,,,4.332,49.6,-1.25,
,,,4.334,50,0,
,,,4.336,50,0,
,,,4.338,50,0,
,,,4.34,50,0,
,,,4.342,50,0,
,,,4.344,50,0,
,,,4.346,50,0,
,,,4.348,50,0,
,,,4.35,50,0,
,,,4.352,49.6,-1.25,
,,,4.354,50,0,
,,,4.356,50,0,
,,,4.358,50,0,
,,,4.36,50,0,
,,,4.362,49.6,-1.25,
,,,4.364,50.4,1.25,
,,,4.366,50,0,
,,,4.368,50.4,1.25,
,,,4.37,50,0,
,,,4.372,49.6,-1.25,
,,,4.374,50,0,
,,,4.376,50,0,
,,,4.378,50,0,
,,,4.38,50,0,
,,,4.382,50,0,
,,,4.384,50,0,
,,,4.386,49.6,-1.25,
,,,4.388,50,0,
,,,4.39,50,0,
,,,4.392,50,0,
,,,4.394,50,0,
,,,4.396,50,0,
,,,4.398,50,0,
,,,4.4,50,0,
,,,4.402,49.6,-1.25,
,,,4.404,50,0,
,,,4.406,49.6,-1.25,
,,,4.408,50,0,
,,,4.41,49.6,-1.25,
,,,4.412,49.6,-1.25,
,,,4.414,50,0,
,,,4.416,50,0,
,,,4.418,50,0,
,,,4.42,50,0,
,,,4.422,49.6,-1.25,
,,,4.424,50,0,
,,,4.426,50,0,
,,,4.428,49.6,-1.25,
,,,4.43,50,0,
,,,4.432,49.6,-1.25,
,,,4.434,50,0,
,,,4.436,50,0,
,,,4.438,50,0,
,,,4.44,50,0,
,,,4.442,50,0,
,,,4.444,49.6,-1.25,
,,,4.446,49.6,-1.25,
,,,4.448,49.6,-1.25,
,,,4.45,50.4,1.25,
,,,4.452,49.6,-1.25,
,,,4.454,50,0,
,,,4.456,50,0,
,,,4.458,50,0,
,,,4.46,49.6,-1.25,
,,,4.462,50,0,
,,,4.464,50,0,
,,,4.466,50,0,
,,,4.468,49.6,-1.25,
,,,4.47,50,0,
,,,4.472,50,0,
,,,4.474,50,0,
,,,4.476,49.6,-1.25,
,,,4.478,50,0,
,,,4.48,50,0,
,,,4.482,50,0,
,,,4.484,50.4,1.25,
,,,4.486,49.6,-1.25,
,,,4.488,50,0,
,,,4.49,49.6,-1.25,
,,,4.492,50,0,
,,,4.494,50,0,
,,,4.496,49.6,-1.25,
,,,4.498,50,0,
,,,4.5,50,0,
,,,4.502,50,0,
,,,4.504,50,0,
,,,4.506,49.6,-1.25,
,,,4.508,50,0,
,,,4.51,50,0,
,,,4.512,50,0,
,,,4.514,50,0,
,,,4.516,49.6,-1.25,
,,,4.518,50,0,
,,,4.52,49.6,-1.25,
,,,4.522,50,0,
,,,4.524,50,0,
,,,4.526,50,0,
,,,4.528,49.6,-1.25,
,,,4.53,50,0,
,,,4.532,50,0,
,,,4.534,50,0,
,,,4.536,49.6,-1.25,
,,,4.538,50,0,
,,,4.54,50,0,
,,,4.542,50,0,
,,,4.544,50,0,
,,,4.546,49.6,-1.25,
,,,4.548,50,0,
,,,4.55,50,0,
,,,4.552,50,0,
,,,4.554,50,0,
,,,4.556,49.6,-1.25,
,,,4.558,50,0,
,,,4.56,49.6,-1.25,
,,,4.562,50,0,
,,,4.564,50,0,
,,,4.566,49.6,-1.25,
,,,4.568,50.4,1.25,
,,,4.57,49.6,-1.25,
,,,4.572,49.6,-1.25,
,,,4.574,50,0,
,,,4.576,49.6,-1.25,
,,,4.578,50.4,1.25,
,,,4.58,49.6,-1.25,
,,,4.582,50,0,
,,,4.584,50,0,
,,,4.586,49.6,-1.25,
,,,4.588,50,0,
,,,4.59,49.6,-1.25,
,,,4.592,50,0,
,,,4.594,50,0,
,,,4.596,50,0,
,,,4.598,49.6,-1.25,
,,,4.6,49.6,-1.25,
,,,4.602,49.6,-1.25,
,,,4.604,50,0,
,,,4.606,50,0,
,,,4.608,50,0,
,,,4.61,49.6,-1.25,
,,,4.612,50,0,
,,,4.614,50,0,
,,,4.616,50,0,
,,,4.618,50,0,
,,,4.62,50,0,
,,,4.622,50,0,
,,,4.624,50,0,
,,,4.626,50,0,
,,,4.628,50,0,
,,,4.63,49.6,-1.25,
,,,4.632,50,0,
,,,4.634,49.6,-1.25,
,,,4.636,50,0,
,,,4.638,50,0,
,,,4.64,50,0,
,,,4.642,50,0,
,,,4.644,50,0,
,,,4.646,50.4,1.25,
,,,4.648,50,0,
,,,4.65,49.6,-1.25,
,,,4.652,50,0,
,,,4.654,50.4,1.25,
,,,4.656,50.4,1.25,
,,,4.658,50,0,
,,,4.66,50,0,
,,,4.662,50,0,
,,,4.664,50,0,
,,,4.666,50,0,
,,,4.668,50.4,1.25,
,,,4.67,49.6,-1.25,
,,,4.672,50,0,
,,,4.674,50,0,
,,,4.676,49.6,-1.25,
,,,4.678,50,0,
,,,4.68,49.6,-1.25,
,,,4.682,50.4,1.25,
,,,4.684,50,0,
,,,4.686,50,0,
,,,4.688,50,0,
,,,4.69,50,0,
,,,4.692,50,0,
,,,4.694,50,0,
,,,4.696,50,0,
,,,4.698,50,0,
,,,4.7,50,0,
,,,4.702,50,0,
,,,4.704,49.6,-1.25,
,,,4.706,50.4,1.25,
,,,4.708,50,0,
,,,4.71,50,0,
,,,4.712,50,0,
,,,4.714,50,0,
,,,4.716,50,0,
,,,4.718,50,0,
,,,4.72,50,0,
,,,4.722,50,0,
,,,4.724,50,0,
,,,4.726,50,0,
,,,4.728,50,0,
,,,4.73,50,0,
,,,4.732,50,0,
,,,4.734,49.6,-1.25,
,,,4.736,50.4,1.25,
,,,4.738,50,0,
,,,4.74,50,0,
,,,4.742,50,0,
,,,4.744,50,0,
,,,4.746,50,0,
,,,4.748,50,0,
,,,4.75,50,0,
,,,4.752,50,0,
,,,4.754,50,0,
,,,4.756,50,0,
,,,4.758,50,0,
,,,4.76,50,0,
,,,4.762,50,0,
,,,4.764,50,0,
,,,4.766,50.4,1.25,
,,,4.768,50,0,
,,,4.77,50.4,1.25,
,,,4.772,50.4,1.25,
,,,4.774,50,0,
,,,4.776,50,0,
,,,4.778,50.4,1.25,
,,,4.78,50,0,
,,,4.782,50,0,
,,,4.784,50,0,
,,,4.786,50,0,
,,,4.788,50,0,
,,,4.79,50,0,
,,,4.792,50,0,
,,,4.794,49.6,-1.25,
,,,4.796,50,0,
,,,4.798,49.6,-1.25,
,,,4.8,50,0,
,,,4.802,50,0,
,,,4.804,50,0,
,,,4.806,50.4,1.25,
,,,4.808,50,0,
,,,4.81,50,0,
,,,4.812,50,0,
,,,4.814,50,0,
,,,4.816,50,0,
,,,4.818,50,0,
,,,4.82,50,0,
,,,4.822,50,0,
,,,4.824,49.6,-1.25,
,,,4.826,50,0,
,,,4.828,50,0,
,,,4.83,50,0,
,,,4.832,50,0,
,,,4.834,49.6,-1.25,
,,,4.836,50,0,
,,,4.838,49.6,-1.25,
,,,4.84,50.4,1.25,
,,,4.842,50.4,1.25,
,,,4.844,50,0,
,,,4.846,50,0,
,,,4.848,49.6,-1.25,
,,,4.85,50,0,
,,,4.852,50,0,
,,,4.854,49.6,-1.25,
,,,4.856,50,0,
,,,4.858,49.6,-1.25,
,,,4.86,50,0,
,,,4.862,50,0,
,,,4.864,49.6,-1.25,
,,,4.866,50.4,1.25,
,,,4.868,50,0,
,,,4.87,50,0,
,,,4.872,50,0,
,,,4.874,49.6,-1.25,
,,,4.876,50,0,
,,,4.878,49.6,-1.25,
,,,4.88,50,0,
,,,4.882,50,0,
,,,4.884,50,0,
,,,4.886,50,0,
,,,4.888,49.6,-1.25,
,,,4.89,50,0,
,,,4.892,50,0,
,,,4.894,49.6,-1.25,
,,,4.896,50.4,1.25,
,,,4.898,50,0,
,,,4.9,49.6,-1.25,
,,,4.902,50,0,
,,,4.904,50,0,
,,,4.906,50,0,
,,,4.908,50,0,
,,,4.91,50,0,
,,,4.912,50,0,
,,,4.914,50.4,1.25,
,,,4.916,50,0,
,,,4.918,49.6,-1.25,
,,,4.92,50,0,
,,,4.922,50,0,
,,,4.924,50.4,1.25,
,,,4.926,50,0,
,,,4.928,49.6,-1.25,
,,,4.93,50,0,
,,,4.932,50.4,1.25,
,,,4.934,50.4,1.25,
,,,4.936,50.4,1.25,
,,,4.938,50,0,
,,,4.94,50.4,1.25,
,,,4.942,50,0,
,,,4.944,50.4,1.25,
,,,4.946,50,0,
,,,4.948,49.6,-1.25,
,,,4.95,50,0,
,,,4.952,49.6,-1.25,
,,,4.954,50.4,1.25,
,,,4.956,50,0,
,,,4.958,50,0,
,,,4.96,50,0,
,,,4.962,49.6,-1.25,
,,,4.964,50.4,1.25,
,,,4.966,50,0,
,,,4.968,49.6,-1.25,
,,,4.97,50.4,1.25,
,,,4.972,50,0,
,,,4.974,50.4,1.25,
,,,4.976,50,0,
,,,4.978,49.6,-1.25,
,,,4.98,50,0,
,,,4.982,49.6,-1.25,
,,,4.984,50,0,
,,,4.986,50,0,
,,,4.988,49.6,-1.25,
,,,4.99,50,0,
,,,4.992,50,0,
,,,4.994,50,0,
,,,4.996,50,0,
,,,4.998,49.6,-1.25,
